transition_event_id,transition_event_order,transition_dimension_event_order,transition_ts_utc,transition_dimension,transition_previous_state,transition_current_state,transition_label,transition_category,transition_direction,transition_is_stress_transition,transition_window_role,transition_row_offset,transition_timestamp_offset_seconds,transition_overlap_count,transition_has_window_overlap,transition_is_valid_evidence,ts_utc,strategy_return,timeframe,regime_volatility_state,regime_trend_state,regime_drawdown_recovery_state,regime_stress_state,regime_label,regime_is_defined,regime_has_exact_timestamp_match,regime_alignment_status,regime_surface
drawdown_recovery:0021,41,21,2026-03-26T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-1,-86400.0,4,True,True,2026-03-25T04:00:00Z,0.00020744074007388535,1D,low_volatility,downtrend,recovery,normal_stress,volatility=low_volatility|trend=downtrend|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0021,41,21,2026-03-26T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,event_timestamp,0,0.0,3,True,True,2026-03-26T04:00:00Z,0.0005421821749896738,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0021,41,21,2026-03-26T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,1,86400.0,5,True,True,2026-03-27T04:00:00Z,-0.0023027500380198964,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0021,41,21,2026-03-26T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,post_window,2,345600.0,5,True,True,2026-03-30T04:00:00Z,0.0008862032927093999,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
volatility:0009,42,9,2026-03-31T04:00:00Z,volatility,normal_volatility,high_volatility,volatility:normal_volatility->high_volatility,volatility_upshift,up,False,pre_window,-2,-345600.0,5,True,True,2026-03-27T04:00:00Z,-0.0023027500380198964,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
volatility:0009,42,9,2026-03-31T04:00:00Z,volatility,normal_volatility,high_volatility,volatility:normal_volatility->high_volatility,volatility_upshift,up,False,pre_window,-1,-86400.0,5,True,True,2026-03-30T04:00:00Z,0.0008862032927093999,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
volatility:0009,42,9,2026-03-31T04:00:00Z,volatility,normal_volatility,high_volatility,volatility:normal_volatility->high_volatility,volatility_upshift,up,False,event_timestamp,0,0.0,4,True,True,2026-03-31T04:00:00Z,0.009278530419457663,1D,high_volatility,sideways,recovery,normal_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
volatility:0009,42,9,2026-03-31T04:00:00Z,volatility,normal_volatility,high_volatility,volatility:normal_volatility->high_volatility,volatility_upshift,up,False,post_window,1,86400.0,4,True,True,2026-04-01T04:00:00Z,-0.0003455031166518241,1D,high_volatility,sideways,recovery,normal_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
volatility:0009,42,9,2026-03-31T04:00:00Z,volatility,normal_volatility,high_volatility,volatility:normal_volatility->high_volatility,volatility_upshift,up,False,post_window,2,172800.0,4,True,True,2026-04-02T04:00:00Z,-0.000246558530968799,1D,high_volatility,sideways,underwater,normal_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
trend:0009,43,9,2026-03-31T04:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,pre_window,-2,-345600.0,5,True,True,2026-03-27T04:00:00Z,-0.0023027500380198964,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
trend:0009,43,9,2026-03-31T04:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,pre_window,-1,-86400.0,5,True,True,2026-03-30T04:00:00Z,0.0008862032927093999,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
trend:0009,43,9,2026-03-31T04:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,event_timestamp,0,0.0,4,True,True,2026-03-31T04:00:00Z,0.009278530419457663,1D,high_volatility,sideways,recovery,normal_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
trend:0009,43,9,2026-03-31T04:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,post_window,1,86400.0,4,True,True,2026-04-01T04:00:00Z,-0.0003455031166518241,1D,high_volatility,sideways,recovery,normal_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
trend:0009,43,9,2026-03-31T04:00:00Z,trend,downtrend,sideways,trend:downtrend->sideways,generic_transition,state_change,False,post_window,2,172800.0,4,True,True,2026-04-02T04:00:00Z,-0.000246558530968799,1D,high_volatility,sideways,underwater,normal_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0022,44,22,2026-03-31T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-2,-345600.0,5,True,True,2026-03-27T04:00:00Z,-0.0023027500380198964,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0022,44,22,2026-03-31T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,pre_window,-1,-86400.0,5,True,True,2026-03-30T04:00:00Z,0.0008862032927093999,1D,normal_volatility,downtrend,underwater,normal_stress,volatility=normal_volatility|trend=downtrend|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0022,44,22,2026-03-31T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,event_timestamp,0,0.0,4,True,True,2026-03-31T04:00:00Z,0.009278530419457663,1D,high_volatility,sideways,recovery,normal_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0022,44,22,2026-03-31T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,1,86400.0,4,True,True,2026-04-01T04:00:00Z,-0.0003455031166518241,1D,high_volatility,sideways,recovery,normal_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0022,44,22,2026-03-31T04:00:00Z,drawdown_recovery,underwater,recovery,drawdown_recovery:underwater->recovery,recovery_onset,enter,False,post_window,2,172800.0,4,True,True,2026-04-02T04:00:00Z,-0.000246558530968799,1D,high_volatility,sideways,underwater,normal_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0023,45,23,2026-04-02T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-2,-172800.0,4,True,True,2026-03-31T04:00:00Z,0.009278530419457663,1D,high_volatility,sideways,recovery,normal_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0023,45,23,2026-04-02T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,pre_window,-1,-86400.0,4,True,True,2026-04-01T04:00:00Z,-0.0003455031166518241,1D,high_volatility,sideways,recovery,normal_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=recovery|stress=normal_stress,True,True,matched_defined,strategy
drawdown_recovery:0023,45,23,2026-04-02T04:00:00Z,drawdown_recovery,recovery,underwater,drawdown_recovery:recovery->underwater,generic_transition,state_change,False,event_timestamp,0,0.0,4,True,True,2026-04-02T04:00:00Z,-0.000246558530968799,1D,high_volatility,sideways,underwater,normal_stress,volatility=high_volatility|trend=sideways|drawdown_recovery=underwater|stress=normal_stress,True,True,matched_defined,strategy
